id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2950,3978,,14099.5,Abierto,fecha_invalida
2951,24089,,10153.4,No especificado,fecha_invalida
2952,8819,,1140.52,Cerrado,fecha_invalida
2953,22103,,8062.92,Cerrado,fecha_invalida
2954,1306,,6575.93,Cerrado,fecha_invalida
2955,5495,,9185.61,Rechazado,fecha_invalida
2956,21726,,7418.86,Rechazado,fecha_invalida
2957,17879,,1289.99,No especificado,fecha_invalida
2959,3668,,7249.68,Abierto,fecha_invalida
2960,17917,,8169.85,Cerrado,fecha_invalida
2961,21717,2025-08-17,,Abierto,monto_invalido
2963,5414,,13880.78,Abierto,fecha_invalida
2965,17469,,5909.33,Cerrado,fecha_invalida
2966,8528,,3333.03,Cerrado,fecha_invalida
2967,24571,,,Abierto,"fecha_invalida,monto_invalido"
2969,18377,,,No especificado,"fecha_invalida,monto_invalido"
2970,24501,,932.75,No especificado,fecha_invalida
2972,2163,,12609.59,Abierto,fecha_invalida
2973,5526,,10104.7,No especificado,fecha_invalida
2974,12947,,12578.78,Abierto,fecha_invalida
2977,3636,,3418.67,No especificado,fecha_invalida
2978,16002,,3912.96,Abierto,fecha_invalida
2979,22320,,13182.44,Cerrado,fecha_invalida
2981,4055,,,Abierto,"fecha_invalida,monto_invalido"
2984,23677,,11206.83,Abierto,fecha_invalida
2985,13199,,13342.63,Abierto,fecha_invalida
2986,9112,,862.45,Abierto,fecha_invalida
2987,12498,,6005.74,No especificado,fecha_invalida
2988,4087,,14177.32,Rechazado,fecha_invalida
2989,11057,,,Cerrado,"fecha_invalida,monto_invalido"
2990,755,,3204.48,No especificado,fecha_invalida
2992,13628,,10243.1,Abierto,fecha_invalida
2993,7625,,14655.52,No especificado,fecha_invalida
2994,16744,,618.19,Rechazado,fecha_invalida
2995,17011,,2541.96,Abierto,fecha_invalida
2996,2461,,854.8,No especificado,fecha_invalida
2998,1793,,6663.96,Cerrado,fecha_invalida
2999,23553,,9237.49,Cerrado,fecha_invalida
3000,8729,,8678.22,No especificado,fecha_invalida
3002,11675,,7552.22,No especificado,fecha_invalida
3003,15924,,3916.06,Cerrado,fecha_invalida
3004,16110,,14818.54,Abierto,fecha_invalida
3005,14268,,2811.2,Cerrado,fecha_invalida
3006,23138,,1236.29,Abierto,fecha_invalida
3007,22295,,,Abierto,"fecha_invalida,monto_invalido"
3008,18810,,,No especificado,"fecha_invalida,monto_invalido"
3009,23444,,706.51,No especificado,fecha_invalida
3010,25773,,12099.42,No especificado,fecha_invalida
3012,23196,2025-10-07,,Cerrado,monto_invalido
3013,10144,,214.39,Abierto,fecha_invalida
3015,13993,,3176.95,Cerrado,fecha_invalida
3016,1304,,2803.11,Rechazado,fecha_invalida
3017,23679,,6832.08,Abierto,fecha_invalida
3018,18302,2026-01-14,,Abierto,monto_invalido
3019,16196,,5676.5,Cerrado,fecha_invalida
3020,15920,,9639.36,No especificado,fecha_invalida
3022,14740,,125.04,No especificado,fecha_invalida
3023,14920,,13420.69,Cerrado,fecha_invalida
3024,18872,,7350.49,No especificado,fecha_invalida
3025,25862,,8251.99,Abierto,fecha_invalida
3026,6156,,11083.07,No especificado,fecha_invalida
3027,25899,,,Cerrado,"fecha_invalida,monto_invalido"
3029,6138,,,Cerrado,"fecha_invalida,monto_invalido"
3030,6637,,7434.46,No especificado,fecha_invalida
3031,23201,,6398.43,No especificado,fecha_invalida
3033,9852,,2884.45,No especificado,fecha_invalida
3034,25739,,13670.35,Rechazado,fecha_invalida
3035,327,,3037.69,Abierto,fecha_invalida
3036,9492,,11587.73,Rechazado,fecha_invalida
3037,17700,,7034.89,Abierto,fecha_invalida
3038,17850,,4320.6,Rechazado,fecha_invalida
3039,2259,,7423.49,Rechazado,fecha_invalida
3040,5798,,4691.08,Abierto,fecha_invalida
3041,13292,,10237.62,No especificado,fecha_invalida
3042,126,,11654.76,Abierto,fecha_invalida
3043,3099,,1910.39,Rechazado,fecha_invalida
3044,1888,,,Cerrado,"fecha_invalida,monto_invalido"
3046,7062,,5945.27,Cerrado,fecha_invalida
3047,18168,,294.48,Abierto,fecha_invalida
3048,498,,13171.6,Abierto,fecha_invalida
3049,23809,,4320.18,Cerrado,fecha_invalida
3050,18418,2025-03-14,,Rechazado,monto_invalido
3051,15387,,13708.19,Cerrado,fecha_invalida
3052,25650,,,Cerrado,"fecha_invalida,monto_invalido"
3054,20673,,4789.43,Rechazado,fecha_invalida
3055,13404,,9194.51,Cerrado,fecha_invalida
3056,24661,,,Abierto,"fecha_invalida,monto_invalido"
3057,24005,,,Abierto,"fecha_invalida,monto_invalido"
3058,13765,2026-01-15,,Cerrado,monto_invalido
3061,14526,,7375.21,Abierto,fecha_invalida
3062,24613,,,Abierto,"fecha_invalida,monto_invalido"
3063,5626,,909.39,Abierto,fecha_invalida
3064,8212,,,No especificado,"fecha_invalida,monto_invalido"
3065,9245,,,Rechazado,"fecha_invalida,monto_invalido"
3066,1126,,5440.37,Abierto,fecha_invalida
3067,19498,,980.04,Abierto,fecha_invalida
3068,23563,,7915.01,Abierto,fecha_invalida
3069,4622,,12237.77,No especificado,fecha_invalida
3070,1611,,13672.59,Cerrado,fecha_invalida
3071,443,,6934.85,Cerrado,fecha_invalida
3073,9590,,5305.12,No especificado,fecha_invalida
3074,11480,,4873.25,Abierto,fecha_invalida
3075,18513,,3915.77,Cerrado,fecha_invalida
3076,24191,,8959.6,No especificado,fecha_invalida
3077,22059,,13463.42,No especificado,fecha_invalida
3078,1803,,,Rechazado,"fecha_invalida,monto_invalido"
3080,24421,,,Rechazado,"fecha_invalida,monto_invalido"
3081,993,,14238.48,Abierto,fecha_invalida
3082,5250,2026-01-14,,No especificado,monto_invalido
3084,17071,,1133.04,No especificado,fecha_invalida
3085,3836,,13227.97,No especificado,fecha_invalida
3086,18709,,11486.64,Cerrado,fecha_invalida
3087,5203,,,Cerrado,"fecha_invalida,monto_invalido"
3088,12169,,5760.06,Abierto,fecha_invalida
3089,18790,,8755.02,Cerrado,fecha_invalida
3090,14253,,7168.08,Abierto,fecha_invalida
3091,9190,,6235.77,Cerrado,fecha_invalida
3092,1903,,,Cerrado,"fecha_invalida,monto_invalido"
3094,14655,,11257.16,Cerrado,fecha_invalida
3095,5434,,13336.74,Rechazado,fecha_invalida
3097,9107,,10013.9,Abierto,fecha_invalida
3098,11633,,,Abierto,"fecha_invalida,monto_invalido"
3099,3847,,,Cerrado,"fecha_invalida,monto_invalido"
3100,2389,,1788.99,Rechazado,fecha_invalida
3101,15691,,,Abierto,"fecha_invalida,monto_invalido"
3103,17124,,,Cerrado,"fecha_invalida,monto_invalido"
3104,24816,,,Cerrado,"fecha_invalida,monto_invalido"
3105,571,,12334.86,No especificado,fecha_invalida
3106,16288,,6767.62,No especificado,fecha_invalida
3107,4475,,9998.35,No especificado,fecha_invalida
3108,24061,,3966.29,No especificado,fecha_invalida
3109,17141,,4086.18,Abierto,fecha_invalida
3110,24551,,9050.9,No especificado,fecha_invalida
3112,11767,,,Rechazado,"fecha_invalida,monto_invalido"
3113,7580,,706.28,No especificado,fecha_invalida
3114,6905,,1323.2,Abierto,fecha_invalida
3115,14045,,5067.28,No especificado,fecha_invalida
3116,3172,,,No especificado,"fecha_invalida,monto_invalido"
3118,13237,,1343.83,Cerrado,fecha_invalida
3119,10564,,,Cerrado,"fecha_invalida,monto_invalido"
3120,7369,,,Abierto,"fecha_invalida,monto_invalido"
3121,4443,,3949.14,No especificado,fecha_invalida
3122,1718,,11266.92,Abierto,fecha_invalida
3123,6459,,9887.06,No especificado,fecha_invalida
3124,4464,,,No especificado,"fecha_invalida,monto_invalido"
3125,16072,,5361.35,No especificado,fecha_invalida
3126,16650,,875.23,Abierto,fecha_invalida
3127,1654,,,No especificado,"fecha_invalida,monto_invalido"
3128,24901,,9758.31,Cerrado,fecha_invalida
3129,15637,,14735.81,No especificado,fecha_invalida
3130,18367,,,No especificado,"fecha_invalida,monto_invalido"
3132,22022,,2879.33,Rechazado,fecha_invalida
3134,17586,,13795.47,Rechazado,fecha_invalida
3135,25602,,,Abierto,"fecha_invalida,monto_invalido"
3136,6682,,3835.47,Cerrado,fecha_invalida
3137,15465,,2903.41,Cerrado,fecha_invalida
3138,9312,,3632.49,Cerrado,fecha_invalida
3140,10995,,145.28,Rechazado,fecha_invalida
3141,4298,,14528.17,Abierto,fecha_invalida
3142,12240,,,Rechazado,"fecha_invalida,monto_invalido"
3143,5523,,10510.6,Cerrado,fecha_invalida
3145,7582,,11844.49,Rechazado,fecha_invalida
3147,19269,,5678.93,Cerrado,fecha_invalida
3148,2823,2025-09-30,,Cerrado,monto_invalido
3150,19889,,,Abierto,"fecha_invalida,monto_invalido"
3152,23687,,12693.82,Abierto,fecha_invalida
3153,13621,,13854.22,Abierto,fecha_invalida
3155,21923,,7601.98,Abierto,fecha_invalida
3156,15142,,10752.64,Cerrado,fecha_invalida
3157,8000,,10003.91,Cerrado,fecha_invalida
3158,14730,,,No especificado,"fecha_invalida,monto_invalido"
3159,12190,,1094.08,Cerrado,fecha_invalida
3160,22322,,14595.07,Abierto,fecha_invalida
3161,3384,,,No especificado,"fecha_invalida,monto_invalido"
3162,180,,6252.76,No especificado,fecha_invalida
3163,5629,,1468.76,Abierto,fecha_invalida
3165,16787,,,Cerrado,"fecha_invalida,monto_invalido"
3166,23806,2025-10-23,,Rechazado,monto_invalido
3167,12616,,11801.8,Abierto,fecha_invalida
3168,14853,,122.09,Rechazado,fecha_invalida
3169,19596,,8017.98,No especificado,fecha_invalida
3171,7272,,6367.3,Rechazado,fecha_invalida
3172,19239,,10098.65,Cerrado,fecha_invalida
3173,24055,,3851.63,Abierto,fecha_invalida
3174,23555,,653.59,Cerrado,fecha_invalida
3175,13535,,,Cerrado,"fecha_invalida,monto_invalido"
3176,10734,,2301.35,No especificado,fecha_invalida
3177,2222,,3643.17,No especificado,fecha_invalida
3178,5013,,9810.01,No especificado,fecha_invalida
3179,9103,,10437.08,Cerrado,fecha_invalida
3180,15254,,,Abierto,"fecha_invalida,monto_invalido"
3181,6419,,8621.11,Cerrado,fecha_invalida
3182,20593,,,Cerrado,"fecha_invalida,monto_invalido"
3183,11540,,12888.01,Cerrado,fecha_invalida
3184,21952,,13645.1,No especificado,fecha_invalida
3185,11056,,1750.69,Abierto,fecha_invalida
3186,24610,,6640.59,Cerrado,fecha_invalida
3187,20816,,8988.77,Cerrado,fecha_invalida
3188,6623,,7076.52,No especificado,fecha_invalida
3189,6091,,7545.57,Cerrado,fecha_invalida
3190,4162,,5232.65,Abierto,fecha_invalida
3191,14150,,3091.79,No especificado,fecha_invalida
3192,21392,,,Cerrado,"fecha_invalida,monto_invalido"
3193,6617,,2381.86,No especificado,fecha_invalida
3194,24742,,,No especificado,"fecha_invalida,monto_invalido"
3195,21388,,,Cerrado,"fecha_invalida,monto_invalido"
3197,16059,,4396.09,Cerrado,fecha_invalida
3198,10584,,9734.38,Abierto,fecha_invalida
3199,6338,,13986.96,Rechazado,fecha_invalida
3200,23394,,6667.78,Rechazado,fecha_invalida
3201,17906,,7793.46,Cerrado,fecha_invalida
3202,9608,,12863.87,Abierto,fecha_invalida
3203,25644,,4314.68,Rechazado,fecha_invalida
3204,24110,,8557.18,No especificado,fecha_invalida
3205,3225,,6795.22,Cerrado,fecha_invalida
3206,24309,,,Rechazado,"fecha_invalida,monto_invalido"
3207,2041,,9952.93,Abierto,fecha_invalida
3208,10830,,7548.64,Cerrado,fecha_invalida
3210,17248,,11834.59,No especificado,fecha_invalida
3211,19250,,13331.34,No especificado,fecha_invalida
3212,16499,2025-06-03,,Cerrado,monto_invalido
3213,6084,,8118.57,No especificado,fecha_invalida
3214,10724,,12248.33,Cerrado,fecha_invalida
3215,13465,2025-11-21,,Abierto,monto_invalido
3216,7338,,,No especificado,"fecha_invalida,monto_invalido"
3217,11735,,13347.47,Rechazado,fecha_invalida
3218,17302,,,No especificado,"fecha_invalida,monto_invalido"
3219,9477,,11968.83,Rechazado,fecha_invalida
3220,876,,3650.32,Abierto,fecha_invalida
3221,21324,,6960.34,No especificado,fecha_invalida
3222,23959,,11785.37,Rechazado,fecha_invalida
3223,21176,,9328.66,No especificado,fecha_invalida
3224,19734,,11460.78,Abierto,fecha_invalida
3225,24284,,10911.42,Abierto,fecha_invalida
3227,22013,,,Abierto,"fecha_invalida,monto_invalido"
3228,7743,2025-01-10,,No especificado,monto_invalido
3229,10412,,6500.38,Cerrado,fecha_invalida
3230,23417,,14098.73,Abierto,fecha_invalida
3231,11197,,14752.68,Cerrado,fecha_invalida
3233,14994,,3924.77,No especificado,fecha_invalida
3235,13847,,12373.1,Cerrado,fecha_invalida
3236,13514,,12497.32,Abierto,fecha_invalida
3238,13825,,5397.31,Cerrado,fecha_invalida
3239,15472,,11719.69,Abierto,fecha_invalida
3240,19379,,11851.27,Abierto,fecha_invalida
3241,6890,,1941.27,No especificado,fecha_invalida
3242,21997,,,Cerrado,"fecha_invalida,monto_invalido"
3243,3778,,3464.48,No especificado,fecha_invalida
3244,9326,,,No especificado,"fecha_invalida,monto_invalido"
3245,22117,,,Rechazado,"fecha_invalida,monto_invalido"
3246,17153,,8471.23,Rechazado,fecha_invalida
3248,20094,,5678.81,Cerrado,fecha_invalida
3249,7469,,2471.1,No especificado,fecha_invalida
3250,6682,,2703.0,Cerrado,fecha_invalida
3251,24995,,12666.97,No especificado,fecha_invalida
3252,17495,,9230.19,Cerrado,fecha_invalida
3253,19394,,3352.69,Cerrado,fecha_invalida
3254,18828,,14209.33,No especificado,fecha_invalida
3255,8724,,,Cerrado,"fecha_invalida,monto_invalido"
3256,17785,,3400.97,Cerrado,fecha_invalida
3257,23170,,-10884.74,Cerrado,fecha_invalida
3258,4577,,5226.13,No especificado,fecha_invalida
3259,20729,,1565.52,Abierto,fecha_invalida
3260,17336,,2317.72,Abierto,fecha_invalida
3261,19802,,2639.1,No especificado,fecha_invalida
3262,20391,,12080.01,Rechazado,fecha_invalida
3263,2752,,10545.28,No especificado,fecha_invalida
3265,21392,,8545.96,No especificado,fecha_invalida
3266,18734,,2064.14,No especificado,fecha_invalida
3269,21234,,14640.07,Abierto,fecha_invalida
3270,21943,,3422.63,No especificado,fecha_invalida
3272,2527,,13231.66,Cerrado,fecha_invalida
3273,13272,,,No especificado,"fecha_invalida,monto_invalido"
3274,21645,,3770.93,Rechazado,fecha_invalida
3275,25736,,12419.35,Abierto,fecha_invalida
3276,13505,,1057.72,Cerrado,fecha_invalida
3277,16633,,,No especificado,"fecha_invalida,monto_invalido"
3278,13803,,6133.27,Cerrado,fecha_invalida
3279,10568,,,Abierto,"fecha_invalida,monto_invalido"
3280,8890,,6179.99,No especificado,fecha_invalida
3281,349,,10957.69,Abierto,fecha_invalida
3282,4904,,5531.57,Abierto,fecha_invalida
3283,16185,,9842.48,Abierto,fecha_invalida
3284,12326,,,Rechazado,"fecha_invalida,monto_invalido"
3285,13404,,3107.51,No especificado,fecha_invalida
3286,1827,,10541.11,Cerrado,fecha_invalida
3287,14871,,6111.09,Cerrado,fecha_invalida
3288,11662,,13099.51,Abierto,fecha_invalida
3289,13412,,4299.49,Rechazado,fecha_invalida
3290,21950,,3316.96,Cerrado,fecha_invalida
3291,1711,,,Abierto,"fecha_invalida,monto_invalido"
3292,370,,5277.56,No especificado,fecha_invalida
3293,3360,,12712.55,Abierto,fecha_invalida
3294,18628,,,No especificado,"fecha_invalida,monto_invalido"
3297,5781,2025-08-07,,No especificado,monto_invalido
3299,3229,,8262.97,Rechazado,fecha_invalida
3300,10525,,10056.76,No especificado,fecha_invalida
3302,4474,,3001.61,No especificado,fecha_invalida
3303,2934,,5923.8,No especificado,fecha_invalida
3304,22188,,9663.86,Cerrado,fecha_invalida
3305,24713,,868.17,No especificado,fecha_invalida
3306,1978,,1149.3,Rechazado,fecha_invalida
3307,8080,,13346.91,Abierto,fecha_invalida
3309,9748,,,Abierto,"fecha_invalida,monto_invalido"
3310,20752,,4203.34,Rechazado,fecha_invalida
3311,11519,,7134.0,No especificado,fecha_invalida
3312,3641,,13903.82,Abierto,fecha_invalida
3314,979,,,Abierto,"fecha_invalida,monto_invalido"
3315,23895,,,Cerrado,"fecha_invalida,monto_invalido"
3317,20412,,434.34,Cerrado,fecha_invalida
3318,9556,,3299.35,Cerrado,fecha_invalida
3319,2029,,,Abierto,"fecha_invalida,monto_invalido"
3320,14408,,6701.58,No especificado,fecha_invalida
3321,13075,,4003.34,Abierto,fecha_invalida
3324,7566,,3158.93,No especificado,fecha_invalida
3325,6857,,8031.05,Abierto,fecha_invalida
3327,5105,,2610.2,Abierto,fecha_invalida
3328,21679,,8181.08,Abierto,fecha_invalida
3329,11288,,9448.31,Cerrado,fecha_invalida
3331,6152,,1782.47,No especificado,fecha_invalida
3332,12461,,7393.7,No especificado,fecha_invalida
3334,17085,,3324.33,Cerrado,fecha_invalida
3335,13337,,,Cerrado,"fecha_invalida,monto_invalido"
3336,22060,,1789.83,Cerrado,fecha_invalida
3338,15923,,8798.38,Abierto,fecha_invalida
3339,21320,,8348.53,No especificado,fecha_invalida
3341,11377,,9190.53,Abierto,fecha_invalida
3343,25738,,4499.64,No especificado,fecha_invalida
3344,1995,,8064.25,No especificado,fecha_invalida
3345,24900,,,Cerrado,"fecha_invalida,monto_invalido"
3346,25700,,13234.67,Cerrado,fecha_invalida
3347,25521,,12765.14,Cerrado,fecha_invalida
3348,5076,,,Rechazado,"fecha_invalida,monto_invalido"
3349,16903,,7531.81,Cerrado,fecha_invalida
3350,19825,,9044.69,Cerrado,fecha_invalida
3351,9247,,13294.39,Abierto,fecha_invalida
3352,14070,,14794.36,Abierto,fecha_invalida
3353,17831,,6786.95,No especificado,fecha_invalida
3356,6732,,3157.86,Abierto,fecha_invalida
3357,3043,,4914.03,Rechazado,fecha_invalida
3359,3534,,-10341.59,Abierto,fecha_invalida
3360,3323,,1354.83,Cerrado,fecha_invalida
3361,9262,,14353.87,Cerrado,fecha_invalida
3364,16661,,7497.06,Cerrado,fecha_invalida
3365,12970,,-6341.77,Abierto,fecha_invalida
3367,2775,,12434.55,Cerrado,fecha_invalida
3368,23662,,7758.08,Abierto,fecha_invalida
3369,9661,,4641.9,No especificado,fecha_invalida
3370,292,,10444.99,No especificado,fecha_invalida
3371,18897,,1220.56,Cerrado,fecha_invalida
3372,851,,12281.29,No especificado,fecha_invalida
3373,1213,,11006.88,Abierto,fecha_invalida
3374,24654,,4516.64,Abierto,fecha_invalida
3375,23802,,2093.44,Abierto,fecha_invalida
3379,3487,,14394.07,Cerrado,fecha_invalida
3380,11039,,10553.39,Rechazado,fecha_invalida
3381,23545,,13712.89,Cerrado,fecha_invalida
3382,23176,,579.21,Cerrado,fecha_invalida
3383,13159,,6274.64,Cerrado,fecha_invalida
3384,1367,,,No especificado,"fecha_invalida,monto_invalido"
3385,9615,,,No especificado,"fecha_invalida,monto_invalido"
3387,18192,,11500.22,Cerrado,fecha_invalida
3388,5806,,14537.3,No especificado,fecha_invalida
3389,19010,,,No especificado,"fecha_invalida,monto_invalido"
3390,8712,,4294.15,No especificado,fecha_invalida
3391,18329,,3700.42,Abierto,fecha_invalida
3392,3341,,,No especificado,"fecha_invalida,monto_invalido"
3393,11092,,5305.51,Cerrado,fecha_invalida
3394,17297,,7958.64,Cerrado,fecha_invalida
3395,4622,,2136.83,Abierto,fecha_invalida
3396,14943,,,Cerrado,"fecha_invalida,monto_invalido"
3397,3293,,9557.94,Abierto,fecha_invalida
3398,16928,,,Cerrado,"fecha_invalida,monto_invalido"
3399,6457,2025-07-18,,Cerrado,monto_invalido
3400,7550,,14711.6,Cerrado,fecha_invalida
3402,25777,,2080.21,Abierto,fecha_invalida
3403,19646,,7378.5,Cerrado,fecha_invalida
3404,22417,,1380.59,Abierto,fecha_invalida
3405,5479,,,Rechazado,"fecha_invalida,monto_invalido"
3406,24812,,,Cerrado,"fecha_invalida,monto_invalido"
3408,3516,,10245.47,Abierto,fecha_invalida
3409,13067,,,No especificado,"fecha_invalida,monto_invalido"
3410,7110,,14877.41,Cerrado,fecha_invalida
3411,21691,,12090.95,Cerrado,fecha_invalida
3412,24173,,,No especificado,"fecha_invalida,monto_invalido"
3413,11860,,11391.07,Abierto,fecha_invalida
3414,23814,,3840.99,No especificado,fecha_invalida
3415,16069,,4199.51,No especificado,fecha_invalida
3416,13499,,10461.53,No especificado,fecha_invalida
3417,3873,,,Cerrado,"fecha_invalida,monto_invalido"
3418,9048,,2451.88,No especificado,fecha_invalida
3419,19444,,,No especificado,"fecha_invalida,monto_invalido"
3420,18,,,Abierto,"fecha_invalida,monto_invalido"
3421,13099,,3845.85,Rechazado,fecha_invalida
3422,266,,14527.08,No especificado,fecha_invalida
3423,10050,,,Cerrado,"fecha_invalida,monto_invalido"
3424,7599,,10786.05,Rechazado,fecha_invalida
3425,20481,,,Cerrado,"fecha_invalida,monto_invalido"
3426,23883,,12197.71,Cerrado,fecha_invalida
3427,946,,,Rechazado,"fecha_invalida,monto_invalido"
3428,14447,,10608.62,Abierto,fecha_invalida
3429,23284,,,No especificado,"fecha_invalida,monto_invalido"
3431,4684,,11584.2,Abierto,fecha_invalida
3432,17249,,10800.63,Rechazado,fecha_invalida
3433,7532,,13201.12,Abierto,fecha_invalida
3434,9984,,3062.03,Rechazado,fecha_invalida
3435,19037,,11444.52,Rechazado,fecha_invalida
3437,6351,,8401.05,No especificado,fecha_invalida
3438,23938,,13993.71,Cerrado,fecha_invalida
3439,13817,,,No especificado,"fecha_invalida,monto_invalido"
3441,22107,,,Abierto,"fecha_invalida,monto_invalido"
3442,15431,,,Cerrado,"fecha_invalida,monto_invalido"
3443,8510,,10056.65,No especificado,fecha_invalida
3444,21351,,1822.41,Abierto,fecha_invalida
3446,11131,,,Cerrado,"fecha_invalida,monto_invalido"
3447,22596,,6770.25,Rechazado,fecha_invalida
3448,2630,,10748.46,Cerrado,fecha_invalida
3449,1708,,2861.12,Abierto,fecha_invalida
3451,13884,,,No especificado,"fecha_invalida,monto_invalido"
