id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
13534,,995,47,15,4,276.94,,37853.22,"fecha_invalida,comision_invalida"
13535,,2127,66,8,12,,92.89,176147.85,"fecha_invalida,prima_invalida"
13536,,1861,80,9,8,1856.42,297.6,,"fecha_invalida,monto_invalido"
13537,2026-02-18,1921,63,10,11,1888.04,,161522.78,comision_invalida
13538,,2451,25,9,11,,51.06,,"fecha_invalida,prima_invalida,monto_invalido"
13539,,2756,39,11,12,,16.24,7817.47,"fecha_invalida,prima_invalida"
13540,,117,2,13,2,,,70748.43,"fecha_invalida,prima_invalida,comision_invalida"
13541,,191,19,8,6,,,,"fecha_invalida,prima_invalida,comision_invalida,monto_invalido"
13542,,959,72,3,10,815.88,125.01,122745.49,fecha_invalida
13543,,1508,2,12,10,483.23,40.38,27176.85,fecha_invalida
13545,,2636,24,1,8,,,75907.58,"fecha_invalida,prima_invalida,comision_invalida"
13547,,2208,70,5,1,71.31,4.52,11700.61,fecha_invalida
13548,2025-03-30,2577,42,9,12,1750.76,427.77,,monto_invalido
13549,,1193,35,10,1,1690.16,390.98,57108.17,fecha_invalida
13550,2025-03-27,710,37,14,2,,359.87,,"prima_invalida,monto_invalido"
13551,,166,21,12,3,1887.94,377.63,359364.65,fecha_invalida
13552,,1253,37,13,1,496.8,,,"fecha_invalida,comision_invalida,monto_invalido"
13553,,592,26,10,12,1688.56,89.12,186409.11,fecha_invalida
13554,,1178,76,5,10,163.79,26.08,24947.79,fecha_invalida
13555,,1242,7,9,9,,152.49,130872.84,"fecha_invalida,prima_invalida"
13556,,1693,58,9,7,256.7,,18397.61,"fecha_invalida,comision_invalida"
13558,,958,47,11,1,451.75,,56064.93,"fecha_invalida,comision_invalida"
13559,,2092,2,15,9,1924.51,122.49,56689.31,fecha_invalida
13560,,99,60,2,5,1688.63,139.23,61078.59,fecha_invalida
13561,2026-01-02,1244,45,5,1,148.24,,13617.34,comision_invalida
13562,,589,27,8,10,593.04,97.78,,"fecha_invalida,monto_invalido"
13563,,2254,34,9,2,744.79,169.22,,"fecha_invalida,monto_invalido"
13564,,2505,43,9,4,1002.44,76.51,,"fecha_invalida,monto_invalido"
13565,,1783,66,2,6,575.29,,58865.28,"fecha_invalida,comision_invalida"
13566,,2037,56,4,2,1674.99,382.11,,"fecha_invalida,monto_invalido"
13567,,1717,53,1,8,1116.87,,62733.21,"fecha_invalida,comision_invalida"
13568,,1791,25,4,1,908.82,185.62,115905.19,fecha_invalida
13569,,51,26,8,3,1035.04,87.72,70363.95,fecha_invalida
13570,,2839,8,14,1,789.94,,32688.45,"fecha_invalida,comision_invalida"
13571,,1172,51,15,10,,403.46,288912.94,"fecha_invalida,prima_invalida"
13572,,2714,73,14,9,0.0,8.55,6477.3,fecha_invalida
13573,,249,36,2,6,1416.52,108.45,75010.73,fecha_invalida
13574,,3747,26,5,4,1371.89,322.34,94598.55,fecha_invalida
13575,2025-07-01,1670,51,9,2,716.82,,135984.41,comision_invalida
13576,,901,20,13,6,1169.71,164.76,217760.66,fecha_invalida
13577,,2378,91,11,9,1185.41,211.8,,"fecha_invalida,monto_invalido"
13578,,3683,22,12,10,1580.47,304.11,239147.4,fecha_invalida
13579,,3559,60,7,7,1869.31,263.07,105637.11,fecha_invalida
13580,,1849,64,2,8,-651.04,98.58,34441.64,fecha_invalida
13581,,179,24,10,9,,232.11,,"fecha_invalida,prima_invalida,monto_invalido"
13583,,1749,46,15,10,459.43,55.59,,"fecha_invalida,monto_invalido"
13584,,2127,12,7,10,1233.29,300.26,62611.16,fecha_invalida
13585,,1476,49,10,7,283.0,54.84,,"fecha_invalida,monto_invalido"
13587,,1712,69,11,3,1147.84,279.55,,"fecha_invalida,monto_invalido"
13588,2025-03-17,1800,73,8,12,,299.06,174735.56,prima_invalida
13589,2025-02-21,2100,32,7,12,,246.07,,"prima_invalida,monto_invalido"
13592,,2886,44,15,6,420.6,45.93,52369.91,fecha_invalida
13593,,2932,54,7,12,870.84,,162778.22,"fecha_invalida,comision_invalida"
13594,,1924,5,10,10,203.58,44.92,,"fecha_invalida,monto_invalido"
13595,,499,74,15,9,,,214874.85,"fecha_invalida,prima_invalida,comision_invalida"
13596,,308,22,1,6,1403.9,344.48,214692.63,fecha_invalida
13597,2025-05-16,1232,40,9,4,589.95,101.55,,monto_invalido
13599,,1424,8,15,3,864.39,90.11,89536.26,fecha_invalida
13600,,1194,48,3,3,1653.82,335.97,90893.13,fecha_invalida
13601,2026-01-05,1454,10,15,7,461.86,44.01,,monto_invalido
13602,,130,73,15,5,206.47,46.54,,"fecha_invalida,monto_invalido"
13603,,380,50,7,6,691.54,148.28,,"fecha_invalida,monto_invalido"
13605,,527,18,9,5,940.29,220.72,131365.39,fecha_invalida
13606,,2582,78,3,6,1628.59,290.66,240460.73,fecha_invalida
13607,2025-07-23,1774,62,7,2,,48.52,10902.75,prima_invalida
13608,,1564,32,12,3,1178.45,254.46,165281.68,fecha_invalida
13609,,2374,19,6,6,,346.62,66686.24,"fecha_invalida,prima_invalida"
13610,,452,70,11,2,1571.41,306.82,130747.06,fecha_invalida
13611,,514,39,3,12,,146.19,,"fecha_invalida,prima_invalida,monto_invalido"
13612,,2668,54,14,9,175.53,13.08,,"fecha_invalida,monto_invalido"
13613,,2606,32,1,11,1295.28,239.71,98303.15,fecha_invalida
13614,,421,31,13,10,,193.97,146820.2,"fecha_invalida,prima_invalida"
13615,,1796,100,13,12,801.73,,66257.34,"fecha_invalida,comision_invalida"
13616,,1301,17,2,5,1493.97,306.73,73399.43,fecha_invalida
13617,,824,8,11,4,1264.93,168.15,192843.66,fecha_invalida
13619,,1168,54,7,11,208.05,,31020.01,"fecha_invalida,comision_invalida"
13620,2025-07-14,2402,59,11,2,1040.38,,176996.39,comision_invalida
13622,2025-08-05,2239,7,8,10,392.94,,,"comision_invalida,monto_invalido"
13623,,2746,75,15,1,925.57,90.94,,"fecha_invalida,monto_invalido"
13624,,366,5,14,7,263.72,50.33,13988.9,fecha_invalida
13625,2025-10-04,742,41,1,2,1346.26,,259127.91,comision_invalida
13626,,933,27,3,7,200.61,21.96,,"fecha_invalida,monto_invalido"
13628,,2617,16,6,12,787.58,,,"fecha_invalida,comision_invalida,monto_invalido"
13629,,1687,3,6,3,1065.27,257.81,138844.34,fecha_invalida
13631,,2739,62,7,4,1015.6,,37562.99,"fecha_invalida,comision_invalida"
13632,,6,26,2,12,1349.68,132.23,41863.3,fecha_invalida
13635,,1058,66,11,9,1151.1,,162978.23,"fecha_invalida,comision_invalida"
13636,,998,40,15,10,240.16,18.53,31337.99,fecha_invalida
13637,,2228,32,3,9,,,34588.94,"fecha_invalida,prima_invalida,comision_invalida"
13638,,800,27,10,2,266.86,40.67,,"fecha_invalida,monto_invalido"
13639,,780,48,12,8,150.77,,8081.97,"fecha_invalida,comision_invalida"
13640,,2356,39,5,1,1850.94,377.7,,"fecha_invalida,monto_invalido"
13641,,2823,29,12,3,1405.77,97.57,150053.98,fecha_invalida
13642,,377,46,1,8,495.47,,86204.43,"fecha_invalida,comision_invalida"
13643,,931,64,14,7,,,129212.93,"fecha_invalida,prima_invalida,comision_invalida"
13644,,1919,20,2,10,,16.39,17007.56,"fecha_invalida,prima_invalida"
13645,,1120,13,7,7,1504.26,208.49,,"fecha_invalida,monto_invalido"
13646,,2975,27,10,5,1949.06,367.8,47601.29,fecha_invalida
13647,,206,52,7,5,1364.52,275.61,242222.2,fecha_invalida
13648,2025-01-06,2204,9,10,1,,195.35,34444.27,prima_invalida
13649,,2555,32,7,10,524.93,,67001.05,"fecha_invalida,comision_invalida"
13650,,1539,35,1,10,0.0,73.26,81244.59,fecha_invalida
13651,,30,35,8,10,1901.55,215.52,46279.14,fecha_invalida
13652,2025-07-19,904,12,1,10,1159.93,,170672.52,comision_invalida
13653,2025-01-22,1581,17,8,7,,22.69,7512.63,prima_invalida
13654,,872,65,10,3,,70.61,26343.84,"fecha_invalida,prima_invalida"
13655,,1814,3,5,2,1338.63,225.34,,"fecha_invalida,monto_invalido"
13656,,1949,18,10,1,1907.82,,311700.11,"fecha_invalida,comision_invalida"
13658,,1864,38,9,8,763.21,,87702.04,"fecha_invalida,comision_invalida"
13659,,2102,30,13,4,0.0,111.95,54143.7,fecha_invalida
13660,,1101,59,1,2,340.94,27.37,36616.04,fecha_invalida
13661,,2573,111,15,5,1906.95,271.58,,"fecha_invalida,monto_invalido"
13662,,2451,36,8,4,1819.51,256.53,263142.47,fecha_invalida
13663,2025-08-08,527,16,3,9,,235.41,113803.78,prima_invalida
13664,,214,66,12,8,482.31,89.87,34707.83,fecha_invalida
13665,,1085,47,6,4,1106.17,85.34,67624.63,fecha_invalida
13666,,2611,61,5,3,1269.56,312.68,243225.93,fecha_invalida
13667,,366,19,7,10,657.93,,117040.85,"fecha_invalida,comision_invalida"
13668,,2158,67,1,1,1974.9,441.56,166273.97,fecha_invalida
13670,,1581,74,10,8,,372.07,148089.75,"fecha_invalida,prima_invalida"
13672,,197,59,7,6,311.84,41.12,57514.31,fecha_invalida
13674,,1820,71,14,12,1630.11,,183534.18,"fecha_invalida,comision_invalida"
13675,,1061,78,7,6,1680.78,149.96,168359.62,fecha_invalida
13676,,3756,15,3,11,1473.19,80.33,191177.31,fecha_invalida
13677,,1314,1,2,12,169.14,29.92,14842.7,fecha_invalida
13678,,2447,62,9,12,273.57,16.72,,"fecha_invalida,monto_invalido"
13679,,2017,17,14,12,1825.65,147.02,190305.68,fecha_invalida
13680,,1352,30,15,6,1757.9,417.79,252875.5,fecha_invalida
13681,2025-05-19,2351,74,8,9,,,24635.08,"prima_invalida,comision_invalida"
13682,,2858,78,8,8,884.04,84.06,,"fecha_invalida,monto_invalido"
13683,,1434,63,1,11,,98.75,,"fecha_invalida,prima_invalida,monto_invalido"
13684,,1995,62,5,8,391.01,76.43,36415.4,fecha_invalida
13685,,659,57,13,6,1306.11,227.0,169118.81,fecha_invalida
13686,,2931,25,13,7,155.26,,7021.96,"fecha_invalida,comision_invalida"
13687,,454,38,5,2,,176.3,107790.18,"fecha_invalida,prima_invalida"
13688,,1471,7,3,2,,31.0,25309.74,"fecha_invalida,prima_invalida"
13689,,1736,73,13,12,,,69711.23,"fecha_invalida,prima_invalida,comision_invalida"
13690,,708,8,8,7,1921.62,213.66,139895.41,fecha_invalida
13691,,2383,37,11,7,,,8802.04,"fecha_invalida,prima_invalida,comision_invalida"
13693,2025-05-25,1631,31,15,3,,,55507.22,"prima_invalida,comision_invalida"
13694,2025-02-04,835,33,2,11,1772.28,,,"comision_invalida,monto_invalido"
13695,,1317,19,1,4,275.35,44.59,,"fecha_invalida,monto_invalido"
13696,,3609,29,4,9,1741.52,338.59,77214.74,fecha_invalida
13697,,812,28,1,9,422.0,74.87,28770.95,fecha_invalida
13698,2025-03-04,437,23,13,1,540.31,85.85,,monto_invalido
13699,,703,7,6,7,1443.1,230.76,200935.52,fecha_invalida
13700,,1137,8,5,3,1701.31,209.13,,"fecha_invalida,monto_invalido"
13701,,882,18,4,4,,73.65,103717.72,"fecha_invalida,prima_invalida"
13702,,1710,56,2,1,127.7,16.1,,"fecha_invalida,monto_invalido"
13703,,3574,11,3,2,777.68,141.34,141459.13,fecha_invalida
13704,,2137,65,6,2,,187.58,210956.11,"fecha_invalida,prima_invalida"
13705,,2517,47,14,10,714.1,44.12,124516.94,fecha_invalida
13706,,2934,43,3,12,629.31,113.13,98274.02,fecha_invalida
13707,,1781,51,7,2,1283.68,182.53,,"fecha_invalida,monto_invalido"
13708,,632,15,10,8,1972.98,152.25,202189.98,fecha_invalida
13709,,2213,3,4,10,1397.32,,,"fecha_invalida,comision_invalida,monto_invalido"
13710,,1524,51,13,5,1390.78,333.18,99232.46,fecha_invalida
13711,,2937,51,13,3,1418.23,,200492.99,"fecha_invalida,comision_invalida"
13712,2025-07-17,1456,28,4,10,78.83,7.46,,monto_invalido
13713,2025-12-01,2927,18,10,10,,370.91,76727.39,prima_invalida
13714,,2731,27,9,4,713.85,50.3,28378.15,fecha_invalida
13715,,678,61,5,5,,,21386.35,"fecha_invalida,prima_invalida,comision_invalida"
13716,,162,58,2,7,,240.4,356281.99,"fecha_invalida,prima_invalida"
13717,,1133,67,14,11,943.16,132.18,99702.37,fecha_invalida
13718,,746,49,4,2,357.82,59.28,48565.28,fecha_invalida
13720,,747,40,8,2,1176.19,153.14,152008.33,fecha_invalida
13721,,580,9,3,2,1778.91,240.18,344171.53,fecha_invalida
13722,,334,21,7,9,1516.04,,105946.92,"fecha_invalida,comision_invalida"
13724,,2967,71,15,9,118.91,22.02,15276.9,fecha_invalida
13726,,1589,36,10,9,1900.4,2601.2,278712.04,fecha_invalida
13727,,1910,53,5,10,,2802.91,74670.42,"fecha_invalida,prima_invalida"
13728,,1387,17,4,4,,277.43,130012.01,"fecha_invalida,prima_invalida"
13729,,299,11,9,8,,207.18,40150.4,"fecha_invalida,prima_invalida"
13730,,2540,16,10,5,,307.78,266083.26,"fecha_invalida,prima_invalida"
13731,,1566,65,10,6,,61.14,66506.29,"fecha_invalida,prima_invalida"
13732,,2525,39,3,7,429.94,27.76,,"fecha_invalida,monto_invalido"
13733,,2256,18,5,2,1014.12,248.65,,"fecha_invalida,monto_invalido"
13734,,1243,49,6,7,1780.71,134.25,87659.65,fecha_invalida
13735,,1351,37,9,1,972.76,154.56,36945.78,fecha_invalida
13737,,1158,17,4,5,151.76,9.33,17233.25,fecha_invalida
13738,2026-01-01,2982,27,13,5,,60.96,,"prima_invalida,monto_invalido"
13739,2025-07-21,747,41,12,9,,,19704.04,"prima_invalida,comision_invalida"
13740,,829,71,13,7,,356.48,289411.29,"fecha_invalida,prima_invalida"
13741,,2761,46,6,7,202.95,12.01,13014.81,fecha_invalida
13742,,486,19,6,7,1089.49,,37814.98,"fecha_invalida,comision_invalida"
13743,,1210,10,4,9,1971.64,199.0,180381.56,fecha_invalida
13744,,1717,73,2,9,903.92,180.9,61012.12,fecha_invalida
13745,,354,66,3,12,924.44,209.84,152553.48,fecha_invalida
13746,,2432,5,8,3,1622.92,196.05,128215.07,fecha_invalida
13748,2025-09-13,1902,39,5,3,1621.83,,62352.54,comision_invalida
13749,,145,79,10,10,1699.89,111.85,201310.63,fecha_invalida
13750,,2964,44,10,2,1611.24,,43802.0,"fecha_invalida,comision_invalida"
13751,2025-07-24,1653,39,15,5,1173.55,102.12,,monto_invalido
13752,,1404,62,7,8,834.07,92.83,35917.34,fecha_invalida
13753,,166,7,4,6,1078.76,90.86,169689.87,fecha_invalida
13754,,2705,34,14,2,174.73,25.91,33571.58,fecha_invalida
13755,,1583,23,2,9,482.5,97.21,55949.35,fecha_invalida
13756,,3872,5,12,5,1962.16,191.33,276886.03,fecha_invalida
13758,,2924,29,6,9,1877.38,134.89,170112.99,fecha_invalida
13759,,2559,53,4,8,484.25,119.28,72193.81,fecha_invalida
13760,,1414,31,4,12,0.0,,140344.77,"fecha_invalida,comision_invalida"
13761,,421,51,3,5,1077.94,,,"fecha_invalida,comision_invalida,monto_invalido"
13762,,1062,12,13,11,228.07,,37305.07,"fecha_invalida,comision_invalida"
13763,2025-03-29,814,32,11,5,1117.99,,69714.84,comision_invalida
13764,,793,42,14,3,155.26,19.06,8950.22,fecha_invalida
13765,,3680,29,2,8,1066.01,55.99,88287.14,fecha_invalida
13766,,1670,44,6,4,,326.4,208197.85,"fecha_invalida,prima_invalida"
13767,2025-10-02,1232,77,10,2,,,151724.93,"prima_invalida,comision_invalida"
13768,,1288,15,12,3,893.3,85.34,71402.07,fecha_invalida
13769,,940,74,11,4,,149.03,114886.67,"fecha_invalida,prima_invalida"
13770,,681,10,3,5,637.16,81.98,15425.35,fecha_invalida
13771,,504,3,15,4,433.66,86.21,57875.96,fecha_invalida
13773,2025-08-17,1721,34,2,12,1042.46,,,"comision_invalida,monto_invalido"
13774,2025-05-11,2844,40,10,3,363.77,30.56,,monto_invalido
13775,,659,26,13,3,503.82,,96044.3,"fecha_invalida,comision_invalida"
13776,,141,12,9,9,1812.56,107.37,136779.76,fecha_invalida
13778,2025-01-04,1822,19,6,9,800.43,,138935.13,comision_invalida
13780,,1739,22,3,12,,,,"fecha_invalida,prima_invalida,comision_invalida,monto_invalido"
13781,,2875,71,12,10,733.9,163.76,108954.0,fecha_invalida
13782,,2491,66,3,12,96.21,11.44,12412.61,fecha_invalida
13783,,1024,25,9,7,1847.75,,129564.48,"fecha_invalida,comision_invalida"
13784,,63,24,1,12,706.3,51.32,65678.46,fecha_invalida
13785,,1525,48,5,3,,32.13,56703.9,"fecha_invalida,prima_invalida"
13788,,534,46,2,1,1345.28,,186089.54,"fecha_invalida,comision_invalida"
13789,,2855,68,15,3,1016.94,92.44,171320.55,fecha_invalida
13792,,611,31,9,10,134.55,7.79,8126.4,fecha_invalida
13794,,2594,80,13,3,,104.98,45317.39,"fecha_invalida,prima_invalida"
13795,,2251,69,12,5,1487.17,270.94,97371.98,fecha_invalida
13796,,1499,52,6,2,1435.16,131.3,,"fecha_invalida,monto_invalido"
13797,,2246,39,7,7,270.2,16.48,9180.87,fecha_invalida
13798,,1264,13,3,11,1580.0,,238271.48,"fecha_invalida,comision_invalida"
13799,,743,45,2,7,1118.95,96.49,,"fecha_invalida,monto_invalido"
13800,2025-05-10,2528,44,12,7,,112.95,214001.1,prima_invalida
13801,,78,54,8,10,,142.11,91703.01,"fecha_invalida,prima_invalida"
13802,,1987,70,3,1,840.44,97.37,51090.72,fecha_invalida
13803,,572,51,8,11,,228.92,,"fecha_invalida,prima_invalida,monto_invalido"
13804,,1742,40,2,2,813.79,111.66,,"fecha_invalida,monto_invalido"
13805,2025-04-29,1248,15,12,8,,105.57,252602.0,prima_invalida
13806,,1235,35,11,5,626.52,91.39,86228.68,fecha_invalida
13807,,2491,19,14,6,1657.11,295.13,80530.42,fecha_invalida
13809,,1325,49,2,10,1288.03,94.96,251870.35,fecha_invalida
13810,2025-09-23,1486,31,1,6,1102.44,,154511.58,comision_invalida
13813,,198,7,6,5,757.58,134.94,121603.32,fecha_invalida
13814,,1765,30,10,7,1126.56,193.16,158972.26,fecha_invalida
13816,,1449,30,4,10,1134.09,251.23,38015.97,fecha_invalida
13817,,2123,18,15,3,1151.6,169.21,140588.12,fecha_invalida
13818,,757,111,10,9,855.41,119.11,96026.42,fecha_invalida
13819,,1422,44,4,4,614.44,100.19,94719.95,fecha_invalida
13820,,1948,55,5,2,,83.23,66845.06,"fecha_invalida,prima_invalida"
13821,,2441,93,15,4,1477.32,368.97,235885.38,fecha_invalida
13823,,2921,5,7,7,1674.13,167.18,,"fecha_invalida,monto_invalido"
13824,,550,8,14,8,,256.62,191566.6,"fecha_invalida,prima_invalida"
13825,,1766,7,13,12,,,,"fecha_invalida,prima_invalida,comision_invalida,monto_invalido"
13826,,3541,65,13,3,,222.29,324221.99,"fecha_invalida,prima_invalida"
13827,,844,80,9,7,1495.9,98.39,183310.18,fecha_invalida
13828,,2912,80,6,9,,167.27,,"fecha_invalida,prima_invalida,monto_invalido"
13829,,1175,66,2,4,976.6,126.67,,"fecha_invalida,monto_invalido"
13830,,346,80,3,4,1416.83,193.97,112445.82,fecha_invalida
13831,,1793,25,6,10,967.17,137.35,63138.05,fecha_invalida
13832,,687,43,1,6,1368.26,278.77,180819.72,fecha_invalida
13833,,881,9,11,1,1532.09,101.83,254059.97,fecha_invalida
13834,2025-11-29,1805,33,4,8,850.58,,58195.72,comision_invalida
13835,,1488,39,7,11,51.2,11.6,4399.58,fecha_invalida
13836,2025-10-31,2768,72,3,5,359.47,87.41,,monto_invalido
13838,,740,55,11,8,58.7,6.48,2914.77,fecha_invalida
13839,2025-01-20,2206,22,5,11,856.25,,37452.54,comision_invalida
13840,,1696,15,11,3,662.37,73.76,53543.82,fecha_invalida
13841,,1610,77,1,2,,321.27,161577.7,"fecha_invalida,prima_invalida"
13842,,1512,66,5,7,1574.66,384.21,,"fecha_invalida,monto_invalido"
13843,,1191,37,4,5,,103.89,17053.19,"fecha_invalida,prima_invalida"
13844,,1496,63,15,7,1970.71,177.46,119198.57,fecha_invalida
13845,,1528,43,2,1,927.25,,146247.14,"fecha_invalida,comision_invalida"
13846,,416,30,11,12,540.82,,29996.05,"fecha_invalida,comision_invalida"
13847,2025-01-11,2838,7,11,10,219.35,25.4,,monto_invalido
13848,,381,1,3,7,635.47,105.45,83802.02,fecha_invalida
13849,,2649,20,15,3,0.0,170.29,270932.54,fecha_invalida
13850,2026-01-31,1652,23,5,8,1357.42,84.08,,monto_invalido
13851,,1569,76,9,5,1826.54,336.35,340916.57,fecha_invalida
13852,,1134,49,7,11,195.73,28.25,,"fecha_invalida,monto_invalido"
13853,,2617,37,2,7,127.04,15.19,7195.06,fecha_invalida
13854,,808,48,11,2,75.69,4.78,6980.61,fecha_invalida
13855,,1723,43,10,1,1820.43,290.71,234308.4,fecha_invalida
13856,,2361,71,13,3,1703.74,292.95,,"fecha_invalida,monto_invalido"
13857,,916,41,11,8,1716.98,106.96,,"fecha_invalida,monto_invalido"
13858,,2771,64,7,7,429.77,53.73,66044.75,fecha_invalida
13860,,286,42,9,8,1975.09,217.72,,"fecha_invalida,monto_invalido"
13861,,458,68,9,8,,326.24,161608.99,"fecha_invalida,prima_invalida"
13862,2025-12-25,2735,27,1,11,,78.09,29611.48,prima_invalida
13863,,1747,77,11,3,1328.88,,241896.74,"fecha_invalida,comision_invalida"
13865,,1964,38,10,3,980.83,,56895.81,"fecha_invalida,comision_invalida"
13866,,570,73,1,7,1384.92,224.79,263527.2,fecha_invalida
13867,,1506,28,14,9,792.79,148.78,117492.75,fecha_invalida
13868,2025-12-16,557,12,1,4,1438.13,,42885.66,comision_invalida
13869,,292,49,7,9,1159.05,168.98,156264.69,fecha_invalida
13872,,39,41,12,1,1274.29,69.52,38843.66,fecha_invalida
13873,,1924,14,9,6,780.43,148.82,,"fecha_invalida,monto_invalido"
13874,,1195,57,8,6,1868.1,458.91,365263.64,fecha_invalida
13875,,234,62,8,8,1897.23,325.38,,"fecha_invalida,monto_invalido"
13876,,615,74,9,9,911.74,66.58,109318.32,fecha_invalida
13877,,490,42,7,8,,12.78,13292.56,"fecha_invalida,prima_invalida"
13878,,996,34,10,3,467.71,,38347.45,"fecha_invalida,comision_invalida"
13879,,1840,55,4,3,656.59,120.49,51190.78,fecha_invalida
13880,2025-09-22,167,9,4,5,,96.0,214133.46,prima_invalida
13881,,2613,67,2,2,1972.67,,149673.55,"fecha_invalida,comision_invalida"
13882,,1220,70,12,12,1159.57,98.51,62797.0,fecha_invalida
13883,,2490,2,1,1,696.48,119.06,49839.08,fecha_invalida
13884,,2868,12,2,1,,,,"fecha_invalida,prima_invalida,comision_invalida,monto_invalido"
13885,,1403,10,4,7,647.4,154.97,29232.18,fecha_invalida
13886,,2646,12,12,6,907.34,221.07,30203.49,fecha_invalida
13887,,1017,64,11,5,1674.72,,,"fecha_invalida,comision_invalida,monto_invalido"
13888,,1356,43,2,8,717.36,114.57,,"fecha_invalida,monto_invalido"
13889,,391,70,14,2,1342.26,134.44,116306.44,fecha_invalida
13890,,1876,61,8,3,418.39,,11981.76,"fecha_invalida,comision_invalida"
13891,,289,14,13,4,969.25,,92059.37,"fecha_invalida,comision_invalida"
13892,,763,74,11,10,214.92,34.47,,"fecha_invalida,monto_invalido"
13893,,2003,31,8,6,104.19,23.84,8304.82,fecha_invalida
13894,,2270,74,15,4,198.43,23.24,32463.11,fecha_invalida
13895,2025-02-05,1840,42,3,11,667.58,118.99,,monto_invalido
13896,,610,8,4,11,1603.82,97.01,155446.18,fecha_invalida
13897,,2842,59,2,9,,98.08,272145.67,"fecha_invalida,prima_invalida"
13898,,2097,28,5,4,1276.5,168.36,145265.96,fecha_invalida
13900,,1088,59,7,9,248.02,39.42,43474.79,fecha_invalida
13901,,118,18,6,11,517.43,45.47,,"fecha_invalida,monto_invalido"
13902,,2135,52,1,7,1059.55,170.88,153638.79,fecha_invalida
13904,,524,50,14,11,1256.07,,120169.1,"fecha_invalida,comision_invalida"
13905,,3713,34,8,12,387.53,70.75,,"fecha_invalida,monto_invalido"
13906,,3861,1,4,11,1767.81,2596.89,340955.71,fecha_invalida
13907,,2086,38,11,7,781.95,93.75,68413.18,fecha_invalida
13908,,902,60,15,2,983.57,173.67,147928.65,fecha_invalida
13909,2026-02-05,2388,79,2,8,,137.79,,"prima_invalida,monto_invalido"
13910,,2086,67,9,2,1610.53,298.94,193220.28,fecha_invalida
13911,,1104,3,2,9,,26.44,24162.39,"fecha_invalida,prima_invalida"
